Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Quarter,Year
25,822486.37,0,47.2,2.85,204.0252842,7.856,2,1,2010
25,712647.97,0,61.36,2.8689999999999998,203.8488134,7.856,9,3,2010
25,715311.6,0,52.16,2.8989999999999996,203.7307486,7.856,4,2,2010
25,694531.72,0,46.12,2.9019999999999997,203.6905586,7.856,4,2,2010
25,706924.02,0,50.97,2.9210000000000003,203.6503685,7.856,4,2,2010
25,724468.97,0,63.67,2.966,203.6101784,7.856,7,3,2010
25,698073.95,0,50.27,2.9819999999999998,203.6133915,7.856,5,2,2010
25,704113.22,0,57.17,2.958,203.8770235,7.856,5,2,2010
25,792442.54,0,69.31,2.8989999999999996,204.14065559999997,7.856,5,2,2010
25,764155.44,0,69.22,2.847,204.4042877,7.856,4,2,2010
25,737163.2,0,63.68,2.8089999999999997,204.66791980000002,7.856,11,4,2010
25,780444.94,0,69.56,2.78,204.670036,7.856,6,2,2010
25,737569.14,0,72.17,2.8080000000000003,204.5675459,7.856,6,2,2010
25,759407.87,0,66.42,2.815,204.4650559,7.527,2,1,2010
25,719591.13,0,75.24,2.793,204.3625658,7.527,9,3,2010
25,726997.84,0,73.43,2.783,204.3571656,7.527,7,3,2010
25,665290.93,0,75.37,2.7710000000000004,204.48121880000002,7.527,7,3,2010
25,682124.34,0,71.99,2.781,204.60527199999999,7.527,7,3,2010
25,699464.43,0,71.79,2.784,204.72932519999998,7.527,6,2,2010
25,686072.39,0,72.73,2.805,204.8533784,7.527,8,3,2010
25,724499.81,0,71.81,2.779,204.8217044,7.527,8,3,2010
25,711461.95,0,67.15,2.755,204.7900305,7.527,8,3,2010
25,685700.08,0,71.17,2.715,204.75835659999998,7.527,3,1,2010
25,655811.95,1,61.14,2.699,204.72668269999997,7.527,10,4,2010
25,628989.88,0,60.13,2.7060000000000004,204.7513279,7.527,9,3,2010
25,607819.33,0,65.06,2.713,204.81821259999998,7.527,9,3,2010
25,658640.14,0,57.56,2.707,204.8850973,7.484,1,1,2010
25,674283.86,0,48.46,2.764,204.95198200000002,7.484,8,3,2010
25,616094.72,0,54.09,2.8680000000000003,205.0137637,7.484,10,4,2010
25,661644.19,0,46.73,2.917,205.0627881,7.484,10,4,2010
25,674458.03,0,55.72,2.9210000000000003,205.11181259999998,7.484,10,4,2010
25,696314.53,0,38.8,2.917,205.16083700000001,7.484,5,2,2010
25,713250.08,0,40.68,2.931,205.2098614,7.484,12,4,2010
25,718056.73,0,42.72,3.0,205.09928109999998,7.484,11,4,2010
25,1115240.61,1,43.43,3.0389999999999997,204.9621,7.484,11,4,2010
25,885572.96,0,32.41,3.0460000000000003,204.8249189,7.484,3,1,2010
25,964729.18,0,22.65,3.109,204.6877378,7.484,10,4,2010
25,1047707.59,0,21.6,3.14,204.63211940000002,7.484,12,4,2010
25,1295391.19,0,22.94,3.141,204.6376731,7.484,12,4,2010
25,623092.54,1,25.89,3.179,204.64322669999999,7.484,12,4,2010
25,558794.63,0,29.0,3.193,204.6487803,7.343,7,3,2011
25,572360.83,0,18.3,3.205,204.7026042,7.343,1,1,2011
25,568093.57,0,23.21,3.2289999999999996,205.0460497,7.343,1,1,2011
25,600448.69,0,18.92,3.237,205.38949519999997,7.343,1,1,2011
25,639830.45,0,23.94,3.2310000000000003,205.7329407,7.343,4,2,2011
25,615666.78,1,21.18,3.239,206.0763862,7.343,11,4,2011
25,634637.03,0,38.42,3.245,206.3694701,7.343,2,1,2011
25,570816.34,0,28.36,3.2739999999999996,206.6424093,7.343,2,1,2011
25,640912.18,0,31.59,3.4330000000000003,206.91534850000002,7.343,4,2,2011
25,599828.39,0,36.73,3.582,207.1882876,7.343,11,4,2011
25,603393.64,0,40.94,3.6310000000000002,207.4283845,7.343,3,1,2011
25,616324.24,0,38.51,3.625,207.65534440000002,7.343,3,1,2011
25,618377.79,0,28.5,3.638,207.88230430000002,7.287000000000001,1,1,2011
25,648606.13,0,42.11,3.72,208.1092642,7.287000000000001,8,3,2011
25,674562.45,0,51.43,3.821,208.3172811,7.287000000000001,4,2,2011
25,756588.42,0,45.87,3.892,208.47794050000002,7.287000000000001,4,2,2011
25,649245.0,0,58.43,3.9619999999999997,208.6386,7.287000000000001,4,2,2011
25,659446.55,0,49.5,4.046,208.7992595,7.287000000000001,6,2,2011
25,684783.15,0,60.1,4.066,208.9599189,7.287000000000001,5,2,2011
25,677971.33,0,56.56,4.062,208.7583165,7.287000000000001,5,2,2011
25,718373.94,0,67.18,3.985,208.556714,7.287000000000001,5,2,2011
25,737551.74,0,70.69,3.9219999999999997,208.3551116,7.287000000000001,3,1,2011
25,740259.63,0,71.45,3.8810000000000002,208.1535092,7.287000000000001,10,4,2011
25,717373.43,0,63.58,3.842,208.12656040000002,7.287000000000001,6,2,2011
25,699270.1,0,70.71,3.804,208.23060180000002,7.287000000000001,6,2,2011
25,706206.86,0,66.61,3.748,208.3346432,7.274,1,1,2011
25,698529.64,0,71.64,3.7110000000000003,208.43868469999998,7.274,8,3,2011
25,680510.23,0,72.67,3.76,208.5309337,7.274,7,3,2011
25,670854.96,0,78.1,3.8110000000000004,208.59370180000002,7.274,7,3,2011
25,668390.82,0,74.72,3.8289999999999997,208.6564699,7.274,7,3,2011
25,679706.01,0,74.0,3.842,208.719238,7.274,5,2,2011
25,667130.48,0,70.93,3.812,208.7820061,7.274,12,4,2011
25,688958.75,0,68.09,3.747,208.84243590000003,7.274,8,3,2011
25,726422.55,0,66.8,3.7039999999999997,208.902476,7.274,8,3,2011
25,699779.0,0,67.2,3.7030000000000003,208.9625161,7.274,2,1,2011
25,673248.48,1,67.51,3.738,209.0225562,7.274,9,3,2011
25,628720.46,0,62.05,3.742,209.1893892,7.274,9,3,2011
25,620885.93,0,60.28,3.7110000000000003,209.4986126,7.274,9,3,2011
25,639160.24,0,60.7,3.645,209.80783599999998,7.274,9,3,2011
25,671522.87,0,50.82,3.583,210.1170595,7.082000000000001,7,3,2011
25,646915.47,0,58.95,3.5410000000000004,210.4027602,7.082000000000001,10,4,2011
25,690675.5,0,50.22,3.57,210.5473252,7.082000000000001,10,4,2011
25,724443.97,0,46.28,3.569,210.6918901,7.082000000000001,10,4,2011
25,718393.61,0,40.88,3.551,210.8364551,7.082000000000001,4,2,2011
25,719235.07,0,44.81,3.53,210.9810201,7.082000000000001,11,4,2011
25,728525.6,0,46.41,3.53,211.18472069999999,7.082000000000001,11,4,2011
25,1116211.39,1,43.49,3.492,211.41207569999997,7.082000000000001,11,4,2011
25,878314.57,0,42.85,3.452,211.6394306,7.082000000000001,2,1,2011
25,916446.02,0,38.69,3.415,211.86678560000001,7.082000000000001,9,3,2011
25,997502.47,0,33.09,3.4130000000000003,212.0685039,7.082000000000001,12,4,2011
25,1290532.97,0,36.56,3.389,212.2360401,7.082000000000001,12,4,2011
25,683665.37,1,32.42,3.389,212.40357630000003,7.082000000000001,12,4,2011
25,636419.12,0,30.23,3.4219999999999997,212.5711125,6.961,6,2,2012
25,614764.31,0,34.6,3.513,212.7386486,6.961,1,1,2012
25,594744.89,0,23.87,3.533,212.8336399,6.961,1,1,2012
25,589554.29,0,32.24,3.5669999999999997,212.92863119999998,6.961,1,1,2012
25,642776.4,0,34.98,3.617,213.02362250000002,6.961,3,1,2012
25,658984.38,1,32.47,3.64,213.11861380000002,6.961,10,4,2012
25,654088.02,0,32.23,3.695,213.27321060000003,6.961,2,1,2012
25,613501.05,0,35.51,3.739,213.4725116,6.961,2,1,2012
25,643155.89,0,36.01,3.8160000000000003,213.67181269999998,6.961,2,1,2012
25,643711.53,0,37.44,3.8480000000000003,213.87111370000002,6.961,9,3,2012
25,638204.27,0,50.64,3.862,214.01671319999997,6.961,3,1,2012
25,672831.78,0,62.7,3.9,214.0907105,6.961,3,1,2012
25,684348.92,0,47.92,3.9530000000000003,214.1647079,6.961,3,1,2012
25,791356.9,0,44.73,3.9960000000000004,214.23870530000002,7.138999999999999,6,2,2012
25,658691.56,0,42.46,4.044,214.3127027,7.138999999999999,4,2,2012
25,661566.48,0,57.1,4.027,214.3675045,7.138999999999999,4,2,2012
25,655157.32,0,44.2,4.004,214.4223063,7.138999999999999,4,2,2012
25,696421.72,0,58.76,3.951,214.47710809999998,7.138999999999999,4,2,2012
25,739866.16,0,59.21,3.889,214.5319099,7.138999999999999,11,4,2012
25,717207.19,0,58.21,3.8480000000000003,214.5485571,7.138999999999999,5,2,2012
25,783371.02,0,67.69,3.798,214.5499425,7.138999999999999,5,2,2012
25,694765.95,0,69.54,3.742,214.5513278,7.138999999999999,1,1,2012
25,730254.19,0,58.48,3.6889999999999996,214.55271319999997,7.138999999999999,8,3,2012
25,753860.89,0,68.34,3.62,214.56532430000001,7.138999999999999,6,2,2012
25,721601.9,0,73.52,3.5639999999999996,214.606,7.138999999999999,6,2,2012
25,718890.81,0,69.84,3.5060000000000002,214.64667569999997,7.138999999999999,6,2,2012
25,753385.55,0,75.52,3.475,214.68735139999998,7.28,6,2,2012
25,714093.95,0,73.87,3.523,214.728027,7.28,7,3,2012
25,685676.58,0,74.32,3.5669999999999997,214.73313509999997,7.28,7,3,2012
25,659109.53,0,72.98,3.647,214.7382432,7.28,7,3,2012
25,709724.6,0,72.08,3.654,214.7433514,7.28,3,1,2012
25,710496.97,0,71.93,3.722,214.74845950000002,7.28,10,4,2012
25,728467.72,0,66.99,3.807,214.82557799999998,7.28,8,3,2012
25,756527.64,0,64.53,3.8339999999999996,214.95670440000004,7.28,8,3,2012
25,714828.73,0,68.55,3.867,215.0878309,7.28,8,3,2012
25,671482.9,1,72.79,3.911,215.21895730000003,7.28,7,3,2012
25,657241.63,0,60.9,3.948,215.35837569999998,7.28,9,3,2012
25,664745.2,0,57.6,4.038,215.54754590000002,7.28,9,3,2012
25,683300.84,0,54.52,3.997,215.7367162,7.28,9,3,2012
25,699536.73,0,57.58,3.985,215.92588650000002,7.292999999999999,5,2,2012
25,697317.41,0,43.74,4.0,216.1150568,7.292999999999999,12,4,2012
25,685531.85,0,51.93,3.969,216.1464699,7.292999999999999,10,4,2012
25,688940.94,0,56.69,3.8819999999999997,216.1515902,7.292999999999999,10,4,2012
26,1034119.21,0,9.55,2.7880000000000003,131.52790320000003,8.488,5,2,2010
26,1015684.09,1,18.14,2.7710000000000004,131.5866129,8.488,12,4,2010
26,999348.55,0,22.62,2.747,131.637,8.488,2,1,2010
26,855385.01,0,27.32,2.753,131.686,8.488,2,1,2010
26,1005669.58,0,28.6,2.766,131.735,8.488,5,2,2010
26,963382.09,0,31.1,2.805,131.784,8.488,12,4,2010
26,903366.55,0,35.34,2.8339999999999996,131.8242903,8.488,3,1,2010
26,893613.0,0,35.26,2.8310000000000004,131.86312900000001,8.488,3,1,2010
26,1029849.2,0,36.53,2.826,131.9019677,8.512,2,1,2010
26,1022293.81,0,50.13,2.8489999999999998,131.9408065,8.512,9,3,2010
26,905548.38,0,36.6,2.885,131.9809,8.512,4,2,2010
26,881930.87,0,39.68,2.895,132.0226667,8.512,4,2,2010
26,904503.85,0,40.56,2.935,132.0644333,8.512,4,2,2010
26,1074479.73,0,54.72,2.9810000000000003,132.1062,8.512,7,3,2010
26,972663.59,0,39.08,2.983,132.152129,8.512,5,2,2010
26,986765.01,0,50.81,2.9610000000000003,132.2230323,8.512,5,2,2010
26,1069851.59,0,61.65,2.906,132.2939355,8.512,5,2,2010
26,1003202.66,0,58.46,2.8569999999999998,132.3648387,8.512,4,2,2010
26,1073862.59,0,51.62,2.83,132.4357419,8.512,11,4,2010
26,1001286.67,0,53.62,2.805,132.47333329999998,8.512,6,2,2010
26,976242.09,0,63.78,2.81,132.4976,8.512,6,2,2010
26,1078455.48,0,58.9,2.815,132.5218667,8.445,2,1,2010
26,1122356.53,0,71.08,2.806,132.54613329999998,8.445,9,3,2010
26,1028151.72,0,67.66,2.7960000000000003,132.5667742,8.445,7,3,2010
26,971615.62,0,65.4,2.784,132.5825806,8.445,7,3,2010
26,1005324.28,0,63.79,2.792,132.5983871,8.445,7,3,2010
26,1125329.77,0,62.93,2.792,132.6141935,8.445,6,2,2010
26,1011938.29,0,61.58,2.81,132.63,8.445,8,3,2010
26,1007385.36,0,62.68,2.7960000000000003,132.6616129,8.445,8,3,2010
26,977322.52,0,57.23,2.77,132.6932258,8.445,8,3,2010
26,1037549.71,0,66.93,2.735,132.72483870000002,8.445,3,1,2010
26,1042226.3,1,54.82,2.717,132.7564516,8.445,10,4,2010
26,923473.7,0,50.08,2.716,132.76706670000002,8.445,9,3,2010
26,868636.3,0,52.47,2.718,132.76193329999998,8.445,9,3,2010
26,923221.52,0,57.8,2.717,132.7568,8.149,1,1,2010
26,1001069.52,0,46.81,2.7760000000000002,132.75166670000002,8.149,8,3,2010
26,937956.89,0,39.93,2.878,132.7633548,8.149,10,4,2010
26,916522.66,0,36.13,2.9189999999999996,132.8170968,8.149,10,4,2010
26,895069.88,0,40.3,2.938,132.8708387,8.149,10,4,2010
26,970224.51,0,30.51,2.938,132.92458059999998,8.149,5,2,2010
26,971193.01,0,37.51,2.9610000000000003,132.9783226,8.149,12,4,2010
26,901972.7,0,36.73,3.03,132.9172,8.149,11,4,2010
26,1286833.62,1,28.11,3.07,132.8369333,8.149,11,4,2010
26,1016143.64,0,27.73,3.065,132.7566667,8.149,3,1,2010
26,1149612.04,0,16.6,3.1319999999999997,132.6764,8.149,10,4,2010
26,1196813.33,0,20.61,3.139,132.68045159999997,8.149,12,4,2010
26,1573982.47,0,21.81,3.15,132.7477419,8.149,12,4,2010
26,877268.29,1,18.73,3.177,132.81503229999998,8.149,12,4,2010
26,938149.21,0,21.13,3.193,132.8823226,7.907,7,3,2011
26,812323.29,0,16.7,3.215,132.9510645,7.907,1,1,2011
26,809833.21,0,12.98,3.2319999999999998,133.0285161,7.907,1,1,2011
26,817485.14,0,5.54,3.2430000000000003,133.1059677,7.907,1,1,2011
26,911807.02,0,11.17,3.24,133.18341940000002,7.907,4,2,2011
26,1010711.08,1,15.12,3.255,133.260871,7.907,11,4,2011
26,981978.02,0,19.63,3.263,133.3701429,7.907,2,1,2011
26,910298.44,0,16.3,3.281,133.4921429,7.907,2,1,2011
26,945643.17,0,14.31,3.437,133.6141429,7.907,4,2,2011
26,946614.55,0,28.13,3.6,133.7361429,7.907,11,4,2011
26,887426.12,0,31.76,3.634,133.8492258,7.907,3,1,2011
26,866566.54,0,22.99,3.6239999999999997,133.9587419,7.907,3,1,2011
26,849231.61,0,22.99,3.638,134.0682581,7.818,1,1,2011
26,985229.81,0,29.09,3.72,134.17777420000002,7.818,8,3,2011
26,863266.12,0,39.46,3.823,134.2784667,7.818,4,2,2011
26,921700.61,0,33.81,3.9189999999999996,134.3571,7.818,4,2,2011
26,873450.29,0,47.17,3.988,134.4357333,7.818,4,2,2011
26,1024778.23,0,45.0,4.078,134.51436669999998,7.818,6,2,2011
26,941008.85,0,48.2,4.095,134.593,7.818,5,2,2011
26,938334.62,0,48.86,4.101,134.6803871,7.818,5,2,2011
26,996723.58,0,56.74,4.034,134.7677742,7.818,5,2,2011
26,1054454.4,0,60.49,3.9730000000000003,134.85516130000002,7.818,3,1,2011
26,1094058.68,0,59.85,3.924,134.94254840000002,7.818,10,4,2011
26,981646.46,0,54.5,3.873,135.0837333,7.818,6,2,2011
26,997474.93,0,56.94,3.8510000000000004,135.26526669999998,7.818,6,2,2011
26,1070119.09,0,59.89,3.815,135.4468,7.767,1,1,2011
26,1133807.03,0,63.34,3.784,135.6283333,7.767,8,3,2011
26,1021534.7,0,64.43,3.827,135.7837419,7.767,7,3,2011
26,1017867.8,0,69.52,3.8819999999999997,135.8738387,7.767,7,3,2011
26,1005360.5,0,63.32,3.898,135.9639355,7.767,7,3,2011
26,1107552.43,0,63.16,3.903,136.05403230000002,7.767,5,2,2011
26,1087644.5,0,62.99,3.88,136.144129,7.767,12,4,2011
26,1021766.75,0,60.58,3.82,136.183129,7.767,8,3,2011
26,1064617.62,0,61.1,3.7960000000000003,136.2136129,7.767,8,3,2011
26,1040143.14,0,59.67,3.784,136.24409680000002,7.767,2,1,2011
26,1069710.97,1,60.98,3.8089999999999997,136.27458059999998,7.767,9,3,2011
26,951569.84,0,55.19,3.8089999999999997,136.3145,7.767,9,3,2011
26,923644.6,0,50.72,3.758,136.36700000000002,7.767,9,3,2011
26,959339.51,0,59.42,3.6839999999999997,136.4195,7.767,9,3,2011
26,1130022.99,0,46.84,3.633,136.472,7.598,7,3,2011
26,987886.08,0,53.91,3.583,136.5150968,7.598,10,4,2011
26,974907.28,0,45.23,3.6180000000000003,136.50177419999997,7.598,10,4,2011
26,972256.98,0,35.06,3.6039999999999996,136.4884516,7.598,10,4,2011
26,988950.75,0,31.7,3.5860000000000003,136.475129,7.598,4,2,2011
26,1077640.13,0,40.08,3.57,136.4618065,7.598,11,4,2011
26,946091.79,0,37.78,3.571,136.4666667,7.598,11,4,2011
26,1282320.05,1,31.07,3.536,136.4788,7.598,11,4,2011
26,1012498.49,0,36.74,3.5010000000000003,136.49093330000002,7.598,2,1,2011
26,1148987.46,0,34.24,3.47,136.50306669999998,7.598,9,3,2011
26,1204807.83,0,28.24,3.445,136.53351609999999,7.598,12,4,2011
26,1515175.01,0,22.53,3.4130000000000003,136.5883871,7.598,12,4,2011
26,972834.42,1,18.8,3.4019999999999997,136.6432581,7.598,12,4,2011
26,971557.62,0,22.94,3.4389999999999996,136.698129,7.4670000000000005,6,2,2012
26,836305.65,0,25.55,3.523,136.753,7.4670000000000005,1,1,2012
26,838751.5,0,15.22,3.542,136.85641940000002,7.4670000000000005,1,1,2012
26,820059.89,0,24.16,3.568,136.95983869999998,7.4670000000000005,1,1,2012
26,939158.25,0,25.24,3.633,137.0632581,7.4670000000000005,3,1,2012
26,1081005.64,1,23.89,3.655,137.1666774,7.4670000000000005,10,4,2012
26,965788.76,0,23.9,3.7030000000000003,137.2583103,7.4670000000000005,2,1,2012
26,917924.47,0,28.06,3.7510000000000003,137.3411034,7.4670000000000005,2,1,2012
26,955641.74,0,22.49,3.827,137.4238966,7.4670000000000005,2,1,2012
26,1028569.01,0,29.03,3.8760000000000003,137.50668969999998,7.4670000000000005,9,3,2012
26,919503.4,0,35.06,3.867,137.58438710000001,7.4670000000000005,3,1,2012
26,874790.68,0,49.97,3.889,137.65529030000002,7.4670000000000005,3,1,2012
26,922018.43,0,33.33,3.9210000000000003,137.7261935,7.4670000000000005,3,1,2012
26,1116829.23,0,33.35,3.957,137.79709680000002,7.489,6,2,2012
26,889670.29,0,36.9,4.025,137.868,7.489,4,2,2012
26,923600.02,0,50.81,4.046,137.9230667,7.489,4,2,2012
26,911969.0,0,43.6,4.023,137.9781333,7.489,4,2,2012
26,946573.29,0,40.29,3.991,138.0332,7.489,4,2,2012
26,1062548.73,0,47.11,3.947,138.0882667,7.489,11,4,2012
26,978082.84,0,52.55,3.8989999999999996,138.10658059999997,7.489,5,2,2012
26,1067310.74,0,58.2,3.85,138.1101935,7.489,5,2,2012
26,1015853.03,0,58.51,3.798,138.11380649999998,7.489,1,1,2012
26,1106176.83,0,49.43,3.7460000000000004,138.11741940000002,7.489,8,3,2012
26,1029248.22,0,57.84,3.6830000000000003,138.12953330000002,7.489,6,2,2012
26,1056282.91,0,63.04,3.6289999999999996,138.1629,7.489,6,2,2012
26,1051190.44,0,60.71,3.577,138.1962667,7.489,6,2,2012
26,1180470.8,0,64.94,3.5380000000000003,138.22963330000002,7.405,6,2,2012
26,1063149.78,0,64.47,3.5610000000000004,138.263,7.405,7,3,2012
26,1049625.9,0,66.75,3.61,138.2331935,7.405,7,3,2012
26,1031745.14,0,64.12,3.701,138.20338710000001,7.405,7,3,2012
26,1090915.09,0,65.6,3.698,138.17358059999998,7.405,3,1,2012
26,1121476.51,0,67.01,3.772,138.1437742,7.405,10,4,2012
26,1068292.56,0,65.54,3.84,138.1857097,7.405,8,3,2012
26,1022704.2,0,62.08,3.8739999999999997,138.2814516,7.405,8,3,2012
26,1053495.51,0,63.69,3.884,138.3771935,7.405,8,3,2012
26,1081874.03,1,61.58,3.9210000000000003,138.4729355,7.405,7,3,2012
26,986131.94,0,57.69,3.988,138.5673,7.405,9,3,2012
26,961084.08,0,52.68,4.056,138.6534,7.405,9,3,2012
26,964726.37,0,50.66,4.018,138.7395,7.405,9,3,2012
26,1095504.26,0,54.07,4.027,138.8256,7.138,5,2,2012
26,1044639.69,0,45.19,4.029,138.9117,7.138,12,4,2012
26,975578.02,0,43.51,4.0,138.8336129,7.138,10,4,2012
26,958619.8,0,46.95,3.917,138.7281613,7.138,10,4,2012
27,1874289.79,0,27.19,2.9539999999999997,135.3524608,8.237,5,2,2010
27,1745362.72,1,29.81,2.94,135.4113076,8.237,12,4,2010
27,1945070.33,0,32.44,2.909,135.4657781,8.237,2,1,2010
27,1390934.27,0,36.0,2.91,135.5195191,8.237,2,1,2010
27,1313729.72,0,38.07,2.9189999999999996,135.5732602,8.237,5,2,2010
27,1925113.12,0,45.98,2.938,135.62700130000002,8.237,12,4,2010
27,1700627.97,0,49.04,2.96,135.6682247,8.237,3,1,2010
27,1836714.84,0,52.34,2.963,135.7073618,8.237,3,1,2010
27,2053952.97,0,46.9,2.957,135.7464988,8.058,2,1,2010
27,1955814.13,0,62.62,2.992,135.78563590000002,8.058,9,3,2010
27,1857500.96,0,54.95,3.01,135.82725,8.058,4,2,2010
27,1850205.47,0,53.91,3.0210000000000004,135.87216669999998,8.058,4,2,2010
27,1805885.04,0,53.55,3.042,135.9170833,8.058,4,2,2010
27,1939458.84,0,69.02,3.095,135.96200000000002,8.058,7,3,2010
27,1842465.78,0,53.82,3.112,136.010394,8.058,5,2,2010
27,1836595.58,0,63.31,3.096,136.0796521,8.058,5,2,2010
27,1962468.67,0,67.88,3.0460000000000003,136.1489101,8.058,5,2,2010
27,2073102.59,0,74.29,3.0060000000000002,136.21816819999998,8.058,4,2,2010
27,1873812.93,0,68.9,2.972,136.2874263,8.058,11,4,2010
27,1887182.27,0,70.0,2.9419999999999997,136.32433930000002,8.058,6,2,2010
27,1962625.01,0,78.02,2.958,136.34831430000003,8.058,6,2,2010
27,2024554.1,0,76.25,2.958,136.3722893,7.982,2,1,2010
27,2119163.01,0,82.69,2.94,136.3962643,7.982,9,3,2010
27,1880691.64,0,78.26,2.9330000000000003,136.41798269999998,7.982,7,3,2010
27,1808250.71,0,81.56,2.924,136.4366924,7.982,7,3,2010
27,1816489.53,0,79.78,2.932,136.4554021,7.982,7,3,2010
27,1908036.68,0,77.45,2.9419999999999997,136.4741118,7.982,6,2,2010
27,1864436.12,0,77.36,2.923,136.49282140000003,7.982,8,3,2010
27,1936878.46,0,75.16,2.9130000000000003,136.52491819999997,7.982,8,3,2010
27,1870684.21,0,70.31,2.885,136.55701499999998,7.982,8,3,2010
27,1908110.9,0,78.52,2.86,136.5891118,7.982,3,1,2010
27,1913494.81,1,70.38,2.8369999999999997,136.6212085,7.982,10,4,2010
27,1629978.46,0,64.5,2.846,136.6338071,7.982,9,3,2010
27,1597002.71,0,67.08,2.8369999999999997,136.6317821,7.982,9,3,2010
27,1543532.83,0,70.19,2.84,136.6297571,8.021,1,1,2010
27,1707662.87,0,57.78,2.903,136.6277321,8.021,8,3,2010
27,1728388.2,0,58.38,2.9989999999999997,136.6401935,8.021,10,4,2010
27,1693935.29,0,52.82,3.049,136.688871,8.021,10,4,2010
27,1688955.49,0,61.02,3.055,136.7375484,8.021,10,4,2010
27,1686010.02,0,45.91,3.049,136.7862258,8.021,5,2,2010
27,1828010.25,0,45.9,3.065,136.83490319999999,8.021,12,4,2010
27,1704785.74,0,50.81,3.138,136.77157140000003,8.021,11,4,2010
27,2627910.75,1,46.67,3.1860000000000004,136.6895714,8.021,11,4,2010
27,1884343.67,0,41.81,3.2,136.6075714,8.021,3,1,2010
27,2139733.68,0,30.83,3.255,136.52557140000002,8.021,10,4,2010
27,2350098.36,0,31.62,3.301,136.5292811,8.021,12,4,2010
27,3078162.08,0,31.34,3.3089999999999997,136.597273,8.021,12,4,2010
27,1440963.0,1,29.59,3.3360000000000003,136.66526499999998,8.021,12,4,2010
27,1568159.48,0,34.42,3.3510000000000004,136.73325690000001,7.827000000000001,7,3,2011
27,1532308.62,0,25.7,3.367,136.80347700000002,7.827000000000001,1,1,2011
27,1517029.9,0,30.13,3.391,136.8870657,7.827000000000001,1,1,2011
27,1421111.55,0,23.64,3.4019999999999997,136.9706544,7.827000000000001,1,1,2011
27,1628100.79,0,28.7,3.4,137.05424309999998,7.827000000000001,4,2,2011
27,1636224.77,1,30.45,3.4160000000000004,137.13783180000001,7.827000000000001,11,4,2011
27,1709365.19,0,39.32,3.42,137.25118490000003,7.827000000000001,2,1,2011
27,1688935.71,0,33.05,3.452,137.3764439,7.827000000000001,2,1,2011
27,1656130.67,0,36.99,3.605,137.5017028,7.827000000000001,4,2,2011
27,1613259.77,0,43.64,3.752,137.62696169999998,7.827000000000001,11,4,2011
27,1624539.21,0,46.65,3.7960000000000003,137.7398929,7.827000000000001,3,1,2011
27,1554651.08,0,40.11,3.7889999999999997,137.8478929,7.827000000000001,3,1,2011
27,1628868.28,0,37.27,3.8110000000000004,137.9558929,7.725,1,1,2011
27,1689844.18,0,46.87,3.895,138.0638929,7.725,8,3,2011
27,1727175.61,0,52.24,3.9810000000000003,138.16469519999998,7.725,4,2,2011
27,1921655.48,0,50.02,4.061,138.2475036,7.725,4,2,2011
27,1642074.64,0,61.71,4.117,138.3303119,7.725,4,2,2011
27,1757041.96,0,56.48,4.192,138.41312019999998,7.725,6,2,2011
27,1763545.32,0,60.07,4.211,138.49592859999998,7.725,5,2,2011
27,1725268.56,0,60.22,4.202,138.587106,7.725,5,2,2011
27,1820723.17,0,66.43,4.1339999999999995,138.6782834,7.725,5,2,2011
27,2053708.01,0,74.17,4.069,138.7694608,7.725,3,1,2011
27,1817914.71,0,73.26,4.025,138.8606382,7.725,10,4,2011
27,1814740.09,0,67.03,3.989,139.00283330000002,7.725,6,2,2011
27,1811455.15,0,72.02,3.964,139.18329169999998,7.725,6,2,2011
27,1949983.93,0,73.76,3.9160000000000004,139.36375,7.85,1,1,2011
27,2000055.27,0,76.87,3.886,139.5442083,7.85,8,3,2011
27,1762155.79,0,77.83,3.915,139.70063249999998,7.85,7,3,2011
27,1754879.45,0,82.28,3.972,139.79697119999997,7.85,7,3,2011
27,1744879.06,0,79.41,4.004,139.89330990000002,7.85,7,3,2011
27,1747289.53,0,78.14,4.02,139.9896486,7.85,5,2,2011
27,1758437.96,0,76.67,3.995,140.08598730000003,7.85,12,4,2011
27,1781905.24,0,72.97,3.9419999999999997,140.12892050000002,7.85,8,3,2011
27,2034400.78,0,72.88,3.906,140.16295280000003,7.85,8,3,2011
27,1511717.53,0,71.44,3.8789999999999996,140.196985,7.85,2,1,2011
27,1911470.84,1,70.93,3.93,140.23101730000002,7.85,9,3,2011
27,1613773.9,0,69.65,3.937,140.2735,7.85,9,3,2011
27,1606208.68,0,63.61,3.8989999999999996,140.32725,7.85,9,3,2011
27,1599626.26,0,70.92,3.858,140.381,7.85,9,3,2011
27,1672339.27,0,56.91,3.775,140.43475,7.906000000000001,7,3,2011
27,1682652.51,0,64.78,3.7439999999999998,140.4784194,7.906000000000001,10,4,2011
27,1689591.44,0,59.62,3.7569999999999997,140.46160480000003,7.906000000000001,10,4,2011
27,1710372.4,0,51.81,3.7569999999999997,140.44479030000002,7.906000000000001,10,4,2011
27,1621109.3,0,44.46,3.738,140.4279758,7.906000000000001,4,2,2011
27,1800728.07,0,49.69,3.719,140.4111613,7.906000000000001,11,4,2011
27,1723739.44,0,51.42,3.717,140.41278569999997,7.906000000000001,11,4,2011
27,2504400.71,1,47.88,3.6889999999999996,140.4217857,7.906000000000001,11,4,2011
